index,0,1,2
26457,0.05306336044102846,0.13537718861602804,0.8115594572293708
26458,0.25961071536449,0.17517358511157086,0.5652156976612942
26459,0.0610011117854985,0.11226231986273866,0.8267365683517629
26460,0.11055096114558072,0.10550127339259997,0.7839477705840936
26461,0.08254333967836183,0.17300021658385512,0.7444564423407991
26462,0.052807163967181,0.1190038018262021,0.8281890387468146
26463,0.5528507772392324,0.41631752815284995,0.030831693005388093
26464,0.10798382222201423,0.12018025797220556,0.7718359160804897
26465,0.05396359419719209,0.125386869718183,0.8206495353861329
26466,0.039808994846755846,0.25732990826463725,0.7028610964229456
26467,0.08912720800310289,0.18012001561167634,0.7307527798776804
26468,0.06300871895712523,0.10618548033031339,0.8308057913993355
26469,0.4014050289472374,0.14167709201815132,0.45691787530932093
26470,0.09645947863792548,0.19794769592907815,0.7055928279941335
26471,0.08623582634084669,0.15620248727360178,0.7575616833587531
26472,0.11530387629035252,0.2697122588667871,0.6149838694994734
26473,0.0714193616853938,0.12405537435645461,0.8045252625611677
26474,0.32878367145213244,0.6577057392094761,0.013510578557695949
26475,0.28496948985966525,0.3111726050134347,0.4038579065238839
26476,0.03672060184174027,0.10545020174441742,0.8578292037480076
26477,0.13079102789872796,0.13982169673678757,0.7293872718720249
26478,0.10189363021446028,0.08562983082681479,0.8124765340692814
26479,0.05674169947710692,0.12484913486738725,0.8184091619302155
26480,0.062255589252804534,0.099244100880548,0.8385003046279579
26481,0.06699614986452869,0.3869080494417451,0.5460958048846778
26482,0.1548653052416309,0.06817751932103601,0.7769571743895953
26483,0.039243233465517106,0.16246626711317882,0.7982904989556429
26484,0.13977061789543246,0.20355467402522365,0.6566746996974406
26485,0.062054284424123723,0.07150544661283333,0.8664402705928574
26486,0.08917018989269487,0.20509744378573946,0.7057323637604285
26487,0.10318094889110793,0.139864803108255,0.7569542549855562
26488,0.1898520215825832,0.7549205543540575,0.055227424689091635
26489,0.04205806328471087,0.34010132618599703,0.617840605057772
26490,0.12195918224457217,0.3201817674824582,0.5578590463148488
26491,0.07209021056791533,0.10285339951772104,0.8250563951530531
26492,0.05868612430067238,0.20580674776980065,0.735507126066882
26493,0.4099194357455639,0.5888425087194735,0.0012380599023561378
26494,0.09037866238001847,0.14530221873381505,0.764319110737094
26495,0.05074241172876789,0.11136507098500266,0.8378925182175521
26496,0.11424920689086601,0.12463862606893301,0.761112155515084
26497,0.07179755051199319,0.6494606635656966,0.27874178103286673
26498,0.1989327874106308,0.40012968573936314,0.4009375282469899
26499,0.06062114962338848,0.1464034995444507,0.7929753536261286
26500,0.09430353790267498,0.3463876102072252,0.5593088502602854
26501,0.09663986928761008,0.19128825432193564,0.7120718717338413
26502,0.023210456037171086,0.049692720892335174,0.9270968230704938
26503,0.1422316608470947,0.40105227426545736,0.45671606302480283
26504,0.11216106647024211,0.1956856564613382,0.6921532773012504
26505,0.06658982462843592,0.09440341286518453,0.8390067678614844
26506,0.05948158021023489,0.9120739906186034,0.02844443562493596
26507,0.12936630263885907,0.8148283171825315,0.05580538362104683
26508,0.1497003273168115,0.339528841637392,0.5107708331412724
26509,0.11169042544226734,0.12787396053656258,0.7604356200747667
26510,0.05473834195642079,0.19786501039590515,0.7473966425253997
26511,0.0825961767105007,0.06580757785439416,0.8515962489275648
26512,0.06471028552730841,0.16565885638477928,0.7696308616967872
26513,0.07009439877884711,0.15937544514341773,0.7705301497913077
26514,0.06060059009398814,0.09481308438879851,0.8445863255172135
26515,0.333812508213569,0.057021828332961856,0.6091656716025416
26516,0.05788422318783548,0.30490917383792465,0.6372066046040543
26517,0.2329512645730662,0.7450420688635441,0.022006671366203753
